fan_state,window_start,window_end,timestamp_start,timestamp_end,timestamp_mean,accel_x_g_std,accel_x_g_range,accel_x_g_rms,gyro_y_dps_std,gyro_y_dps_range,gyro_y_dps_rms,collection_id
MEDIUM,6140,6240,1770488941.6171,1770488948.1499,1770488944.8962421,0.09885187020992571,0.4133,0.31440999570624345,2.9701734225462317,16.42,3.0131681001895663,col_20260207_191320_5hz
MEDIUM,6160,6260,1770488942.9503,1770488949.4673,1770488946.2145517,0.09381417144546979,0.4133,0.31271003885388776,2.863706437468757,16.78,2.9236107812087435,col_20260207_191320_5hz
MEDIUM,6180,6280,1770488944.2696,1770488950.7829,1770488947.5310867,0.08944450330232707,0.3996,0.30900542535690206,2.9387511956611774,16.78,3.0114931512457406,col_20260207_191320_5hz
MEDIUM,6200,6300,1770488945.5882,1770488952.1162,1770488948.8470674,0.09587346896300351,0.4594,0.31346442589231716,3.0664181123910677,16.78,3.1595331933689192,col_20260207_191320_5hz
MEDIUM,6220,6320,1770488946.9215,1770488953.454,1770488950.1668932,0.09680377614018991,0.4594,0.3221437661976404,3.5072501749946494,16.919999999999998,3.5863149610707645,col_20260207_191320_5hz
MEDIUM,6240,6340,1770488948.2166,1770488954.7724,1770488951.4902198,0.10703345802131219,0.4934,0.3271145316246284,3.670343159705915,16.83,3.781398286348583,col_20260207_191320_5hz
MEDIUM,6260,6360,1770488949.5339,1770488956.0726,1770488952.8130028,0.11376731428666144,0.4934,0.3234856321384305,3.7399524742969663,16.759999999999998,3.8257544354022515,col_20260207_191320_5hz
MEDIUM,6280,6380,1770488950.8495,1770488957.3957,1770488954.1344492,0.1152696174193356,0.4934,0.3185751791963712,3.6757177952068085,16.759999999999998,3.7614921241443535,col_20260207_191320_5hz
MEDIUM,6300,6400,1770488952.1873,1770488958.729,1770488955.457016,0.11350495820007159,0.4554,0.3165570305647941,3.6034516785992845,16.759999999999998,3.6637559962421076,col_20260207_191320_5hz
MEDIUM,6320,6420,1770488953.5207,1770488960.0637,1770488956.778956,0.11167281822807196,0.4554,0.3116330475094065,3.4004370660254835,15.64,3.4253534124233083,col_20260207_191320_5hz
MEDIUM,6340,6440,1770488954.8391,1770488961.3534,1770488958.0965958,0.10092466090604417,0.4301,0.3081093985908252,3.244856315771162,15.78,3.2537715039627475,col_20260207_191320_5hz
MEDIUM,6360,6460,1770488956.1393,1770488962.332,1770488959.3688335,0.09283732880151173,0.4233,0.3097793606746582,3.2489416738378054,18.189999999999998,3.2541478147127862,col_20260207_191320_5hz
MEDIUM,6380,6480,1770488957.4624,1770488963.6653,1770488960.6212213,0.09783907278792046,0.4602,0.31250466012525324,3.332169527500064,18.189999999999998,3.3358567115510223,col_20260207_191320_5hz
MEDIUM,6400,6500,1770488958.797,1770488964.9962,1770488961.8746538,0.10571087313516998,0.5105,0.3172320868071198,3.673078360176924,18.189999999999998,3.685769390507225,col_20260207_191320_5hz
MEDIUM,6420,6520,1770488960.1304,1770488966.3104,1770488963.1249564,0.11678688095843642,0.5359,0.3232298235002457,4.152493798911685,21.45,4.173329246536871,col_20260207_191320_5hz
MEDIUM,6440,6540,1770488961.4201,1770488967.6273,1770488964.379196,0.1273131746953158,0.5359,0.3211098835289876,4.501865835406471,21.45,4.5071410006788115,col_20260207_191320_5hz
MEDIUM,6460,6560,1770488962.3987,1770488968.9561,1770488965.681023,0.13732326996907696,0.5359,0.32089278754749223,4.3801407511631405,18.81,4.387557179114593,col_20260207_191320_5hz
MEDIUM,6480,6580,1770488963.7295,1770488970.2895,1770488967.0058498,0.1326051287243446,0.5359,0.3153314082041305,4.284951662504491,18.81,4.293671272931825,col_20260207_191320_5hz
MEDIUM,6500,6600,1770488965.0629,1770488971.6154,1770488968.3296838,0.1253157630787125,0.4988,0.3162097114258194,4.107570664030018,18.81,4.107587613186114,col_20260207_191320_5hz
MEDIUM,6520,6620,1770488966.3771,1770488972.9037,1770488969.6496267,0.11641922423294189,0.4773,0.31562818774627843,3.785265828181688,17.61,3.7854105457664695,col_20260207_191320_5hz
MEDIUM,6540,6640,1770488967.694,1770488974.236,1770488970.9698226,0.10522921837588647,0.472,0.3121328050686118,3.3578747370919,16.33,3.369653543021894,col_20260207_191320_5hz
MEDIUM,6560,6660,1770488969.0228,1770488975.5333,1770488972.289993,0.10003426522447197,0.4199,0.3109870687022211,3.5422851042794394,16.33,3.5640412455525823,col_20260207_191320_5hz
MEDIUM,6580,6680,1770488970.3487,1770488976.8667,1770488973.605433,0.11148706886451003,0.602,0.321803167169001,3.8284985307558888,16.83,3.8449221058429774,col_20260207_191320_5hz
MEDIUM,6600,6700,1770488971.682,1770488978.1934,1770488974.921033,0.11859129731982866,0.602,0.3258281850914681,4.189012394347861,19.490000000000002,4.232532811449901,col_20260207_191320_5hz
MEDIUM,6620,6720,1770488972.9703,1770488979.4991,1770488976.2392483,0.12685676341449045,0.602,0.3250519383114028,4.15351442876993,19.490000000000002,4.2132062612694385,col_20260207_191320_5hz
MEDIUM,6640,6740,1770488974.3027,1770488980.8425,1770488977.5594358,0.1332016422721582,0.602,0.3267472325820067,4.0445082469936935,19.490000000000002,4.092483598012337,col_20260207_191320_5hz
MEDIUM,6660,6760,1770488975.6,1770488982.1546,1770488978.8814662,0.1292493681377205,0.602,0.3185091873086238,3.6778020759687435,19.490000000000002,3.726697063084147,col_20260207_191320_5hz
MEDIUM,6680,6780,1770488976.9267,1770488983.488,1770488980.205726,0.1221863615793514,0.5078,0.31426383883609643,3.5337327346589187,18.75,3.5799837988460226,col_20260207_191320_5hz
MEDIUM,6700,6800,1770488978.26,1770488984.7891,1770488981.5248792,0.11342397264687919,0.461,0.31020683116269376,3.0983104363507543,12.920000000000002,3.1422752902952347,col_20260207_191320_5hz
MEDIUM,6720,6820,1770488979.5658,1770488986.1221,1770488982.8481176,0.10327300508361321,0.4278,0.3050990126172158,3.008392434507174,16.380000000000003,3.0612471314808936,col_20260207_191320_5hz
MEDIUM,6740,6840,1770488980.9091,1770488987.4416,1770488984.170331,0.09455694316125073,0.3872,0.30017216326634955,3.1583072744747307,16.91,3.2066315659894573,col_20260207_191320_5hz
MEDIUM,6760,6860,1770488982.2213,1770488988.7383,1770488985.4893863,0.10124128752144551,0.43600000000000005,0.30485115335192675,3.394943149744926,17.83,3.4416532364548296,col_20260207_191320_5hz
MEDIUM,6780,6880,1770488983.5225,1770488990.0717,1770488986.8061259,0.10158538089213429,0.43600000000000005,0.3112758389274696,3.6937881585169445,19.450000000000003,3.7463243319285637,col_20260207_191320_5hz
MEDIUM,6800,6900,1770488984.8558,1770488991.3896,1770488988.1262188,0.10563313731968771,0.43600000000000005,0.3151034062018372,4.236426555482817,20.200000000000003,4.253417214428888,col_20260207_191320_5hz
MEDIUM,6820,6920,1770488986.1888,1770488992.7042,1770488989.443552,0.11126190659430568,0.4682,0.31539755309767387,4.262306759256072,20.200000000000003,4.298327232773233,col_20260207_191320_5hz
MEDIUM,6840,6940,1770488987.5083,1770488994.0307,1770488990.7606707,0.11376506994240368,0.4682,0.3128490353189538,4.052361646003476,20.200000000000003,4.086266633493218,col_20260207_191320_5hz
MEDIUM,6860,6960,1770488988.805,1770488995.339,1770488992.0790741,0.10870653508874248,0.4477,0.31099089359658105,3.8949004403193666,20.200000000000003,3.9122842432522713,col_20260207_191320_5hz
MEDIUM,6880,6980,1770488990.1229,1770488996.6723,1770488993.399207,0.10617320631402256,0.4477,0.31134372885927863,3.709766422566251,18.83,3.721453345132786,col_20260207_191320_5hz
MEDIUM,6900,7000,1770488991.4563,1770488997.9827,1770488994.7178268,0.10424675693276986,0.4477,0.3115928017461251,3.221303293699617,16.799999999999997,3.2704252017130733,col_20260207_191320_5hz
MEDIUM,6920,7020,1770488992.7708,1770488999.3287,1770488996.041162,0.09568154853993532,0.4033,0.3081197064454008,3.274627087165804,15.69,3.290342231440371,col_20260207_191320_5hz
MEDIUM,6940,7040,1770488994.0974,1770489001.6293,1770488997.4934728,0.09862695574740205,0.40700000000000003,0.31190396983687146,3.350555289798991,15.69,3.386849716181691,col_20260207_191320_5hz
MEDIUM,6960,7060,1770488995.4057,1770489002.2765,1770488998.9091568,0.10626965815320946,0.45849999999999996,0.3216937148904218,3.955433761295972,17.85,3.98848467466029,col_20260207_191320_5hz
MEDIUM,6980,7080,1770488996.716,1770489003.5868,1770489000.295502,0.11688816423830087,0.5014,0.32273040405267056,4.339531969003109,18.09,4.367933722024637,col_20260207_191320_5hz
MEDIUM,7000,7100,1770488998.0494,1770489004.9202,1770489001.6829958,0.12810884514349508,0.5014,0.32530178050542546,4.496095082402062,18.09,4.516601045033754,col_20260207_191320_5hz
MEDIUM,7020,7120,1770488999.3954,1770489006.2438,1770489003.066643,0.1339358479422145,0.5195,0.31933891494774014,4.204563254370186,18.09,4.238186876483858,col_20260207_191320_5hz
MEDIUM,7040,7140,1770489001.6293,1770489007.5488,1770489004.3186789,0.1313428719459111,0.5195,0.31547443620680266,4.129963267391129,18.09,4.151052517133456,col_20260207_191320_5hz
MEDIUM,7060,7160,1770489002.3431,1770489008.8647,1770489005.6061118,0.12373701320138611,0.5195,0.31314209777671226,3.660940950083735,17.17,3.6928487648426658,col_20260207_191320_5hz
MEDIUM,7080,7180,1770489003.6535,1770489010.1966,1770489006.924832,0.11306376441636817,0.49390000000000006,0.3151554121382021,3.341175068744528,16.740000000000002,3.3821082182567728,col_20260207_191320_5hz
MEDIUM,7100,7200,1770489004.9771,1770489011.53,1770489008.2467916,0.10199805768248728,0.44970000000000004,0.30682674573772084,3.2517498735296355,16.25,3.281035812056918,col_20260207_191320_5hz
MEDIUM,7120,7220,1770489006.3104,1770489012.8497,1770489009.567978,0.10052811994660997,0.44970000000000004,0.3153239283657363,3.513472720827643,16.25,3.5307438309795294,col_20260207_191320_5hz
MEDIUM,7140,7240,1770489007.6154,1770489014.181,1770489010.8931098,0.11283198236315801,0.5739,0.32157851638441276,3.88371455567991,16.93,3.909525674554395,col_20260207_191320_5hz
HIGH,0,100,1770488964.3275,1770489052.1128,1770489040.68069,0.2673392565711217,1.0242,0.3998486901316547,5.314677540547498,25.18,5.3440155314145565,col_20260207_191320_5hz
HIGH,20,120,1770489046.8892,1770489053.4344,1770489050.157063,0.26966272299114685,1.0242,0.3948490991505489,5.395975851502674,23.95,5.423741236452934,col_20260207_191320_5hz
HIGH,40,140,1770489048.2008,1770489054.7519,1770489051.4797182,0.27749508236363396,1.0317,0.4089602513692498,5.627936744491714,23.59,5.660468885171969,col_20260207_191320_5hz
HIGH,60,160,1770489049.514,1770489056.0852,1770489052.8032577,0.27468743983662597,0.9809,0.4088392204767053,5.653766244725722,24.75,5.668217797509195,col_20260207_191320_5hz
HIGH,80,180,1770489050.8474,1770489057.3856,1770489054.1242318,0.2693759239501556,0.9809,0.40117621340253956,5.9049212153931405,24.75,5.931302723685582,col_20260207_191320_5hz
HIGH,100,200,1770489052.1794,1770489058.7143,1770489055.4447052,0.28224129721038343,1.0275,0.41830896464216494,6.486455021812763,25.41,6.513733107826878,col_20260207_191320_5hz
HIGH,120,220,1770489053.501,1770489060.0162,1770489056.763042,0.2783871380128759,1.0275,0.4145861595615561,6.3480471138768335,25.41,6.383013238275478,col_20260207_191320_5hz
HIGH,140,240,1770489054.8185,1770489061.3685,1770489058.0811477,0.26833081391446645,1.0134,0.39374230252793513,6.063436170192608,25.41,6.091198814683362,col_20260207_191320_5hz
HIGH,160,260,1770489056.1189,1770489062.7018,1770489059.4044752,0.26225042318173675,1.0134,0.38267122899428957,5.604841564219278,25.41,5.641809638759536,col_20260207_191320_5hz
HIGH,180,280,1770489057.4522,1770489064.6448,1770489060.9287276,0.2807016307327052,1.1408,0.4117569222247514,5.770336163517685,25.41,5.776262978777888,col_20260207_191320_5hz
HIGH,200,300,1770489058.781,1770489065.9782,1770489062.381272,0.280124990895136,1.1167,0.4103969005730916,5.665109280499362,23.03,5.68277995350867,col_20260207_191320_5hz
HIGH,220,320,1770489060.0829,1770489067.3067,1770489063.8362274,0.27318271635665387,1.0774000000000001,0.40189907414673154,5.682684290896336,23.32,5.697062488686603,col_20260207_191320_5hz
HIGH,240,340,1770489061.4352,1770489068.5969,1770489065.2869053,0.2677117277520729,1.0774000000000001,0.3995274055681287,5.830642654116269,23.32,5.8597368541599195,col_20260207_191320_5hz
HIGH,260,360,1770489064.3275,1770489069.9281,1770489066.7323675,0.2796325939514205,1.1606,0.40900452075741167,6.157457477725688,24.21,6.205056405867718,col_20260207_191320_5hz
HIGH,280,380,1770489064.7115,1770489071.2369,1770489067.98206,0.26668809436305924,1.0525,0.3956752540910285,5.811254744889437,24.21,5.88957596096697,col_20260207_191320_5hz
HIGH,300,400,1770489066.04,1770489072.5702,1770489069.300466,0.2641550814124158,1.0525,0.38898861268679835,5.317477103852916,24.21,5.359208803545538,col_20260207_191320_5hz
HIGH,320,420,1770489067.3734,1770489073.889,1770489070.6169326,0.26825514640170467,1.0525,0.3917706052015643,5.258641174295885,22.33,5.2902018865067895,col_20260207_191320_5hz
HIGH,340,440,1770489068.6635,1770489075.2217,1770489071.9397755,0.28645887421931965,1.1377,0.40660174999623405,5.363474620057412,23.87,5.376084448741481,col_20260207_191320_5hz
HIGH,360,460,1770489069.9948,1770489076.5174,1770489073.2611892,0.28338999419704286,1.0769,0.41037814305832615,5.41414045902025,23.87,5.418419603537547,col_20260207_191320_5hz
HIGH,380,480,1770489071.3035,1770489077.845,1770489074.579992,0.2744926311506376,1.0769,0.393562749761712,5.690914070691983,28.46,5.692766111478671,col_20260207_191320_5hz
HIGH,400,500,1770489072.6224,1770489079.1784,1770489075.9016263,0.2767929002900905,1.1128,0.3981926414438118,6.006036179544708,28.46,6.01525502368769,col_20260207_191320_5hz
HIGH,420,520,1770489073.9557,1770489080.4827,1770489077.2203588,0.27207561082169784,1.1128,0.40115324229027494,6.045211562881816,28.46,6.056196496151689,col_20260207_191320_5hz
HIGH,440,540,1770489075.2884,1770489081.8195,1770489078.539712,0.2613204510634405,1.0339,0.3921676876031477,5.893636306220464,27.240000000000002,5.911928196451645,col_20260207_191320_5hz
HIGH,460,560,1770489076.5841,1770489083.1159,1770489079.8593392,0.26252144536208843,1.0154,0.39527296176186905,5.652194684368188,27.200000000000003,5.67520175852806,col_20260207_191320_5hz
HIGH,480,580,1770489077.9117,1770489084.4323,1770489081.1784744,0.27041001482193666,1.0154,0.4003144111820108,5.2503991238762024,22.14,5.269240362708841,col_20260207_191320_5hz
HIGH,500,600,1770489079.216,1770489085.7657,1770489082.4959342,0.27858347938095684,1.0827,0.40851903823445,5.486593911526532,23.86,5.494279115589233,col_20260207_191320_5hz
HIGH,520,620,1770489080.5494,1770489087.1111,1770489083.8216083,0.28606080349988533,1.0827,0.41142419070832476,5.84303227699454,24.5,5.85609332234383,col_20260207_191320_5hz
HIGH,540,640,1770489081.8862,1770489088.3984,1770489085.1398563,0.28068386999612216,1.0827,0.4105274772777092,6.070044068209061,25.439999999999998,6.0728595406118195,col_20260207_191320_5hz
HIGH,560,660,1770489083.1825,1770489089.7368,1770489086.459832,0.2772624361052179,1.0827,0.39788610066198593,6.077574710359388,25.439999999999998,6.080116775194371,col_20260207_191320_5hz
HIGH,580,680,1770489084.499,1770489091.0366,1770489087.783179,0.27471500552208644,1.0827,0.40173740789226986,6.4280541526966,25.439999999999998,6.431038563093835,col_20260207_191320_5hz
HIGH,600,700,1770489085.8444,1770489092.3699,1770489089.1040246,0.26748507723609555,1.0169,0.3998332107266729,6.180112681011569,25.240000000000002,6.182718900289743,col_20260207_191320_5hz
HIGH,620,720,1770489087.1777,1770489093.7053,1770489090.422878,0.2709299946923559,1.0169,0.3994488710711297,5.677676231522893,25.240000000000002,5.680314339893525,col_20260207_191320_5hz
HIGH,640,740,1770489088.465,1770489094.9977,1770489091.742492,0.27082114697896104,1.0169,0.39406492320428627,5.291425209714298,23.0,5.314948823836406,col_20260207_191320_5hz
HIGH,660,760,1770489089.8034,1770489096.3293,1770489093.0616822,0.280961042452508,1.0813,0.40736375440139494,5.487121295360619,23.0,5.500730587840128,col_20260207_191320_5hz
HIGH,680,780,1770489091.1032,1770489097.6434,1770489094.38091,0.2851918406546723,1.071,0.41700299255520945,5.575993547342034,21.299999999999997,5.5926567926165465,col_20260207_191320_5hz
HIGH,700,800,1770489092.4387,1770489098.9768,1770489095.7022839,0.2796382653697451,1.071,0.4059165725860426,5.706149135800781,25.0,5.731624726026643,col_20260207_191320_5hz
HIGH,720,820,1770489093.772,1770489100.2912,1770489097.019464,0.27049568500070387,1.071,0.39714533032631766,5.845080971209895,25.0,5.863643406620154,col_20260207_191320_5hz
HIGH,740,840,1770489095.0644,1770489101.6207,1770489098.3422086,0.2727920297131131,1.0832,0.4079554065090938,6.1803560180623895,25.13,6.181708420817015,col_20260207_191320_5hz
HIGH,760,860,1770489096.396,1770489102.9187,1770489099.663443,0.27719103917695465,1.029,0.41932469734085537,6.168740826943535,25.58,6.173529055572672,col_20260207_191320_5hz
HIGH,780,880,1770489097.7101,1770489104.2551,1770489100.982426,0.27814289075041987,1.0185,0.41416131627664116,5.764459232226385,25.58,5.775839679215482,col_20260207_191320_5hz
HIGH,800,900,1770489099.0246,1770489105.5884,1770489102.3047593,0.27696694409983297,1.0185,0.411861115426062,5.457571484644062,24.75,5.473654994608264,col_20260207_191320_5hz
HIGH,820,920,1770489100.3579,1770489106.8842,1770489103.6233518,0.2829638430100213,1.0425,0.4282829502793685,5.518646459957369,24.75,5.532374625782314,col_20260207_191320_5hz
HIGH,840,940,1770489101.6874,1770489108.1979,1770489104.9395752,0.2883012794699323,1.0687,0.42393892673355676,5.268894399207485,23.340000000000003,5.330655775793444,col_20260207_191320_5hz
HIGH,860,960,1770489102.9853,1770489108.6632,1770489106.1976914,0.2702599664674737,1.0687,0.4000633701052872,5.374404763320306,22.240000000000002,5.41106422065013,col_20260207_191320_5hz
HIGH,880,980,1770489104.3218,1770489109.5288,1770489107.267053,0.2716463279689236,1.0687,0.39874543420583514,5.659984073299147,24.75,5.683610912087491,col_20260207_191320_5hz
HIGH,900,1000,1770489105.6175,1770489110.8511,1770489108.321238,0.2760937297803049,1.0687,0.4052327047512331,5.867830620425235,24.75,5.884612221718607,col_20260207_191320_5hz
HIGH,920,1020,1770489106.9509,1770489111.3925,1770489109.3302555,0.2672973688815511,1.0212999999999999,0.3886475435404166,5.653259954221104,24.32,5.673457411490809,col_20260207_191320_5hz
HIGH,940,1040,1770489108.2645,1770489111.9178,1770489110.1182227,0.2649833309851773,1.0664,0.38538421685377827,5.623172103892962,24.32,5.628537376619258,col_20260207_191320_5hz
